id,price
308761,36846
308762,38800
308763,79044
308764,19883
308765,77026
308766,13728
308767,34829
308768,62042
308769,29449
308770,-3565
308771,40547
308772,56805
308773,72288
308774,-20556
308775,69949
308776,60983
308777,47587
308778,38367
308779,56046
308780,67888
308781,66930
308782,87433
308783,46953
308784,74982
308785,54101
308786,15678
308787,33195
308788,65653
308789,66844
308790,47838
308791,82333
308792,42993
308793,74869
308794,14943
308795,52153
308796,3609
308797,56598
308798,63827
308799,51047
308800,50645
308801,8465
308802,5481
308803,70201
308804,69764
308805,11313
308806,57317
308807,30980
308808,42440
308809,60372
308810,32793
308811,128822
308812,62209
308813,37112
308814,75923
308815,50018
308816,40334
308817,13290
308818,46156
308819,22120
308820,27598
308821,-2408
308822,53721
308823,-10785
308824,61788
308825,48754
308826,39182
308827,77785
308828,49879
308829,3005
308830,71002
308831,27395
308832,55011
308833,25246
308834,21153
308835,31130
308836,41865
308837,58889
308838,63700
308839,27333
308840,-12225
308841,57495
308842,39318
308843,48683
308844,66562
308845,62228
308846,25766
308847,55316
308848,41190
308849,58905
308850,46948
308851,26334
308852,20511
308853,83783
308854,61042
308855,22155
308856,37267
308857,68863
308858,67448
308859,60238
308860,-10147
308861,64268
308862,14726
308863,86613
308864,24205
308865,63061
308866,71885
308867,76400
308868,54966
308869,44883
308870,64431
308871,47852
308872,69385
308873,-5429
308874,24872
308875,50175
308876,12818
308877,30147
308878,50193
308879,64606
308880,38570
308881,-12135
308882,45099
308883,64363
308884,51896
308885,38002
308886,76180
308887,45402
308888,1796
308889,45253
308890,143092
308891,18853
308892,43575
308893,63440
308894,50498
308895,45972
308896,93901
308897,43880
308898,20811
308899,2897
308900,29190
308901,60625
308902,65994
308903,100805
308904,59031
308905,4193
308906,24413
308907,67055
308908,25335
308909,42925
308910,50504
308911,23931
308912,76770
308913,71564
308914,277
308915,48087
308916,-5491
308917,1786
308918,17567
308919,26227
308920,43562
308921,25025
308922,54872
308923,66530
308924,71403
308925,62578
308926,34896
308927,54183
308928,41218
308929,75200
308930,68086
308931,25957
308932,54885
308933,52717
308934,19763
308935,46804
308936,43964
308937,24608
308938,75765
308939,56316
308940,62353
308941,63671
308942,49000
308943,56971
308944,61018
308945,1652
308946,129884
308947,64538
308948,45152
308949,18773
308950,60209
308951,49609
308952,55851
308953,23282
308954,20595
308955,62651
308956,5614
308957,70372
308958,-4210
308959,46915
308960,4994
308961,69463
308962,49076
308963,53878
308964,93677
308965,14313
308966,33683
308967,98396
308968,31367
308969,-60702
308970,46108
308971,66178
308972,77859
308973,51699
308974,75816
308975,60122
308976,73938
308977,29637
308978,52235
308979,22275
308980,50278
308981,58505
308982,42634
308983,54517
308984,30964
308985,72305
308986,37339
308987,65815
308988,22953
308989,43383
308990,39767
308991,48845
308992,9514
308993,20705
308994,64600
308995,26779
308996,30673
308997,19682
308998,44294
308999,43755
309000,15382
309001,47517
309002,28085
309003,2054
309004,55750
309005,60183
309006,17864
309007,68582
309008,24266
309009,21176
309010,78729
309011,37032
309012,11503
309013,9299
309014,-13694
309015,71727
309016,68515
309017,69277
309018,53712
309019,-12058
309020,62543
309021,49277
309022,61270
309023,58120
309024,61245
309025,10816
309026,62165
309027,37275
309028,12247
309029,14106
309030,45670
309031,40054
309032,40843
309033,29794
309034,95767
309035,75934
309036,72379
309037,60413
309038,69157
309039,66979
309040,67329
309041,64521
309042,65836
309043,41824
309044,104470
309045,46175
309046,134428
309047,40567
309048,35030
309049,73017
309050,45953
309051,67523
309052,55705
309053,73538
309054,59425
309055,-69561
309056,16977
309057,34758
309058,15818
309059,11610
309060,34142
309061,43577
309062,63947
309063,76400
309064,50911
309065,47108
309066,56925
309067,52968
309068,47933
309069,56088
309070,45331
309071,68462
309072,15908
309073,34519
309074,21077
309075,73935
309076,42853
309077,54670
309078,71516
309079,28686
309080,3753
309081,68925
309082,36120
309083,62003
309084,28975
309085,31940
309086,84671
309087,29756
309088,68307
309089,41687
309090,97371
309091,24070
309092,65139
309093,31848
309094,56993
309095,51522
309096,67362
309097,49840
309098,21716
309099,65557
309100,19408
309101,28369
309102,42344
309103,57950
309104,79007
309105,72516
309106,37209
309107,59782
309108,53194
309109,14957
309110,66287
309111,34174
309112,61370
309113,49183
309114,12181
309115,69902
309116,70009
309117,20973
309118,41536
309119,46515
309120,55256
309121,48847
309122,-2724
309123,23171
309124,63247
309125,67935
309126,63589
309127,27869
309128,4982
309129,9516
309130,36953
309131,31527
309132,73516
309133,30840
309134,37791
309135,63117
309136,9818
309137,59772
309138,33976
309139,32576
309140,52978
309141,65137
309142,11431
309143,25797
309144,16069
309145,28331
309146,61618
309147,68517
309148,20940
309149,21972
309150,51044
309151,72043
309152,65256
309153,37766
309154,70915
309155,33967
309156,42817
309157,50075
309158,42809
309159,20272
309160,12660
309161,35760
309162,48106
309163,72822
309164,44287
309165,73153
309166,3900
309167,44082
309168,46134
309169,44379
309170,6559
309171,65989
309172,33035
309173,49893
309174,-1684
309175,48667
309176,28079
309177,16383
309178,99728
309179,71234
309180,-21868
309181,69899
309182,27223
309183,46085
309184,63790
309185,60033
309186,66231
309187,39756
309188,33293
309189,39688
309190,67562
309191,50478
309192,39728
309193,29552
309194,135669
309195,55044
309196,64320
309197,26216
309198,4911
309199,14970
309200,22714
309201,60454
309202,61196
309203,55123
309204,64683
309205,54728
309206,43263
309207,74662
309208,30256
309209,50736
309210,59006
309211,63782
309212,67097
309213,33636
309214,35733
309215,64101
309216,-6220
309217,43142
309218,59532
309219,56500
309220,60162
309221,35364
309222,63244
309223,71749
309224,71914
309225,-17993
309226,59995
309227,11220
309228,30924
309229,15625
309230,30672
309231,33986
309232,28164
309233,59605
309234,38002
309235,56504
309236,29451
309237,71366
309238,29984
309239,58351
309240,32986
309241,21559
309242,-2918
309243,23384
309244,84819
309245,46148
309246,67982
309247,83733
309248,29810
309249,43452
309250,43991
309251,48021
309252,64136
309253,39840
309254,43451
309255,76827
309256,71182
309257,27746
309258,54144
309259,67977
309260,67026
309261,14316
309262,2488
309263,24597
309264,60452
309265,59508
309266,23517
309267,40435
309268,29238
309269,62562
309270,59892
309271,15376
309272,-17763
309273,48125
309274,18367
309275,18078
309276,23169
309277,119
309278,7005
309279,52694
309280,67032
309281,3916
309282,39440
309283,52619
309284,27033
309285,19436
309286,14452
309287,744
309288,49443
309289,28598
309290,-83
309291,69554
309292,9467
309293,53298
309294,58633
309295,74127
309296,-20025
309297,77312
309298,30892
309299,96470
309300,71315
309301,49044
309302,9540
309303,18234
309304,27135
309305,53264
309306,57889
309307,69199
309308,46806
309309,69823
309310,64635
309311,75810
309312,74840
309313,55496
309314,47537
309315,53769
309316,45821
309317,45390
309318,7608
309319,44762
309320,27276
309321,41111
309322,53039
309323,42206
309324,63564
309325,45811
309326,37181
309327,5943
309328,62047
309329,63519
309330,63960
309331,50854
309332,51651
309333,66216
309334,50612
309335,14366
309336,-1011
309337,52546
309338,63980
309339,44567
309340,2832
309341,45110
309342,39949
309343,24013
309344,58239
309345,59483
309346,18963
309347,65557
309348,21416
309349,28199
309350,61707
309351,59350
309352,54083
309353,32156
309354,46540
309355,32739
309356,37811
309357,-3115
309358,-244
309359,45955
309360,70321
309361,58157
309362,56060
309363,34552
309364,32909
309365,65847
309366,137235
309367,-5182
309368,56842
309369,-16373
309370,38842
309371,43640
309372,78767
309373,36682
309374,77582
309375,56907
309376,5816
309377,86692
309378,33335
309379,72276
309380,61681
309381,61291
309382,51233
309383,46403
309384,25480
309385,49496
309386,60534
309387,42479
309388,53676
309389,15
309390,69289
309391,56302
309392,45868
309393,30965
309394,58790
309395,4695
309396,73114
309397,60249
309398,27779
309399,42065
309400,52556
309401,53408
309402,54166
309403,31945
309404,29083
309405,74291
309406,51079
309407,56306
309408,63741
309409,7810
309410,72318
309411,57263
309412,42472
309413,2682
309414,27194
309415,36267
309416,35102
309417,58352
309418,80650
309419,49765
309420,40553
309421,46817
309422,12545
309423,58861
309424,3330
309425,58800
309426,59925
309427,39158
309428,45385
309429,24048
309430,63812
309431,45669
309432,9284
309433,49969
309434,70569
309435,29055
309436,42272
309437,61944
309438,50509
309439,30497
309440,47725
309441,60586
309442,49016
309443,31802
309444,90540
309445,55896
309446,-3070
309447,50857
309448,9836
309449,76104
309450,39991
309451,65846
309452,28709
309453,16019
309454,38295
309455,65085
309456,16082
309457,42443
309458,37970
309459,27312
309460,50886
309461,54014
309462,38506
309463,75236
309464,53177
309465,31875
309466,69355
309467,56221
309468,73756
309469,33689
309470,81286
309471,22966
309472,71207
309473,47924
309474,70330
309475,71066
309476,14904
309477,20531
309478,41768
309479,72486
309480,28740
309481,74691
309482,32364
309483,58780
309484,46750
309485,63549
309486,69776
309487,74868
309488,63813
309489,26647
309490,30696
309491,59716
309492,57648
309493,70181
309494,61439
309495,19998
309496,10757
309497,59427
309498,75437
309499,57427
309500,40598
309501,84960
309502,66950
309503,44285
309504,12268
309505,30584
309506,37682
309507,26153
309508,21446
309509,57155
309510,41246
309511,54142
309512,36288
309513,38106
309514,67213
309515,33633
309516,57392
309517,65793
309518,85874
309519,53251
309520,59665
309521,23077
309522,67467
309523,53949
309524,70148
309525,43277
309526,54869
309527,54622
309528,30049
309529,55565
309530,47910
309531,51837
309532,50406
309533,42982
309534,50510
309535,51623
309536,11676
309537,-4605
309538,51006
309539,66115
309540,64920
309541,16716
309542,39612
309543,69564
309544,68737
309545,62255
309546,43156
309547,35872
309548,63266
309549,37180
309550,50395
309551,44194
309552,29862
309553,58443
309554,30051
309555,71848
309556,38485
309557,4685
309558,110626
309559,63233
309560,63652
309561,40936
309562,65303
309563,65360
309564,33128
309565,58585
309566,37918
309567,43569
309568,86887
309569,64982
309570,64500
309571,42831
309572,44086
309573,75542
309574,107632
309575,30051
309576,57249
309577,76050
309578,70654
309579,64716
309580,64112
309581,14
309582,10019
309583,-989
309584,62039
309585,74481
309586,16337
309587,473
309588,73363
309589,36269
309590,76352
309591,83360
309592,61048
309593,47397
309594,62772
309595,68009
309596,58457
309597,65639
309598,-422
309599,33387
309600,71736
309601,16774
309602,27576
309603,45400
309604,73541
309605,26242
309606,48584
309607,36951
309608,71125
309609,53661
309610,25784
309611,42081
309612,105653
309613,77468
309614,46880
309615,58984
309616,-180
309617,33951
309618,41779
309619,40218
309620,61133
309621,3170
309622,38106
309623,46742
309624,-1872
309625,45792
309626,13677
309627,57867
309628,36154
309629,48623
309630,46555
309631,43289
309632,67294
309633,53215
309634,49337
309635,41686
309636,54504
309637,51723
309638,44195
309639,45506
309640,45825
309641,23781
309642,28783
309643,68679
309644,43626
309645,13432
309646,9894
309647,64643
309648,37101
309649,33719
309650,28873
309651,65058
309652,33434
309653,33968
309654,-5572
309655,70313
309656,983
309657,5610
309658,36497
309659,70136
309660,31105
309661,56581
309662,68285
309663,149187
309664,51264
309665,55720
309666,14854
309667,63322
309668,55105
309669,73713
309670,-20914
309671,25871
309672,70022
309673,67634
309674,56272
309675,55272
309676,72705
309677,41292
309678,63512
309679,35315
309680,76063
309681,41590
309682,63831
309683,-3191
309684,50180
309685,65233
309686,66082
309687,56738
309688,67452
309689,14342
309690,-13275
309691,5537
309692,48640
309693,50373
309694,17319
309695,63298
309696,39427
309697,-2218
309698,38892
309699,1995
309700,61687
309701,59692
309702,62965
309703,56765
309704,71039
309705,72959
309706,49634
309707,72404
309708,37398
309709,67554
309710,60891
309711,65690
309712,18276
309713,47050
309714,60075
309715,52607
309716,56635
309717,15786
309718,72165
309719,36049
309720,48839
309721,58898
309722,1562
309723,61114
309724,47554
309725,35066
309726,24090
309727,54139
309728,37203
309729,55611
309730,-22120
309731,51919
309732,54381
309733,75602
309734,78610
309735,62571
309736,74133
309737,52762
309738,42238
309739,3664
309740,31541
309741,99436
309742,33419
309743,56273
309744,65215
309745,43726
309746,-3854
309747,104803
309748,40001
309749,27728
309750,46347
309751,-4426
309752,35119
309753,52942
309754,58520
309755,46085
309756,68214
309757,61735
309758,69520
309759,29293
309760,61444
309761,59732
309762,40970
309763,-9437
309764,77090
309765,22870
309766,-39039
309767,54700
309768,33001
309769,63570
309770,79036
309771,97388
309772,66480
309773,43246
309774,59145
309775,-20165
309776,29702
309777,-1199
309778,60304
309779,21133
309780,72086
309781,54308
309782,60235
309783,66448
309784,92770
309785,75281
309786,58212
309787,44746
309788,-9516
309789,63800
309790,20859
309791,68588
309792,8537
309793,53628
309794,7045
309795,59026
309796,73889
309797,66269
309798,31495
309799,49415
309800,42976
309801,5703
309802,37316
309803,55881
309804,30973
309805,71885
309806,34274
309807,51676
309808,69766
309809,-2891
309810,64251
309811,39107
309812,-2038
309813,48773
309814,59814
309815,65793
309816,41311
309817,53776
309818,52702
309819,61595
309820,57198
309821,50031
309822,44430
309823,29126
309824,82063
309825,62759
309826,13242
309827,68058
309828,44312
309829,48127
309830,59144
309831,64179
309832,69678
309833,58621
309834,68710
309835,29810
309836,68717
309837,70982
309838,37732
309839,49983
309840,67083
309841,51981
309842,26873
309843,61226
309844,67668
309845,75645
309846,69855
309847,23673
309848,56841
309849,45475
309850,26642
309851,6284
309852,50511
309853,73523
309854,21471
309855,38451
309856,3094
309857,53640
309858,33063
309859,57478
309860,49915
309861,81120
309862,46702
309863,67260
309864,58755
309865,55222
309866,90332
309867,51252
309868,26973
309869,35014
309870,37224
309871,59171
309872,44169
309873,57108
309874,41625
309875,39974
309876,12237
309877,21829
309878,61153
309879,28607
309880,66254
309881,50591
309882,19874
309883,73000
309884,16395
309885,60553
309886,46350
309887,27360
309888,37372
309889,33479
309890,36821
309891,82624
309892,49031
309893,56508
309894,30081
309895,43590
309896,24194
309897,35990
309898,36529
309899,18625
309900,53467
309901,66762
309902,81774
309903,40636
309904,24853
309905,65645
309906,43541
309907,25665
309908,57043
309909,26087
309910,-19482
309911,13210
309912,60613
309913,44909
309914,49534
309915,75363
309916,52122
309917,31227
309918,50435
309919,57913
309920,56328
309921,41011
309922,60825
309923,57287
309924,45954
309925,47349
309926,58804
309927,49191
309928,56540
309929,70026
309930,65502
309931,45264
309932,35634
309933,51847
309934,40222
309935,63661
309936,39622
309937,6167
309938,53928
309939,60908
309940,-22608
309941,49854
309942,63157
309943,5152
309944,21012
309945,68111
309946,7609
309947,50896
309948,21148
309949,22688
309950,22986
309951,19618
309952,-184
309953,38015
309954,64310
309955,43144
309956,29174
309957,17908
309958,26020
309959,18021
309960,66353
309961,81246
309962,66047
309963,62192
309964,54411
309965,15695
309966,60901
309967,15836
309968,308
309969,37645
309970,61725
309971,28196
309972,46959
309973,60638
309974,8669
309975,44157
309976,29604
309977,5764
309978,42770
309979,53601
309980,56021
309981,27051
309982,29235
309983,96904
309984,52299
309985,52321
309986,68409
309987,29425
309988,67345
309989,47722
309990,3165
309991,31730
309992,18355
309993,43639
309994,49001
309995,43012
309996,5731
309997,42519
309998,41416
309999,36933
310000,-12394
310001,21294
310002,18596
310003,79085
310004,57654
310005,44762
310006,35255
310007,8189
310008,31558
310009,-197
310010,71150
310011,24534
310012,71220
310013,54219
310014,51472
310015,45350
310016,71011
310017,232
310018,61239
310019,71560
310020,46644
310021,67088
310022,51697
310023,46295
310024,17925
310025,62925
310026,37244
310027,80112
310028,-400
310029,14237
310030,63131
310031,34948
310032,-18582
310033,26423
310034,124200
310035,45429
310036,59128
310037,40623
310038,32866
310039,79523
310040,72138
310041,75599
310042,45009
310043,35603
310044,57550
310045,42784
310046,58495
310047,41650
310048,52839
310049,37188
310050,28313
310051,15206
310052,71359
310053,41107
310054,60702
310055,-27338
310056,-12447
310057,44105
310058,83889
310059,54011
310060,39671
310061,40875
310062,62462
310063,28978
310064,5258
310065,1291
310066,29263
310067,33447
310068,64462
310069,73701
310070,21976
310071,22243
310072,39725
310073,66315
310074,41281
310075,77658
310076,10750
310077,54920
310078,49669
310079,42644
310080,69440
310081,49752
310082,57799
310083,9379
310084,-5646
310085,36765
310086,60688
310087,73700
310088,56002
310089,63840
310090,37108
310091,34130
310092,18239
310093,62595
310094,2534
310095,45592
310096,31311
310097,45871
310098,42272
310099,20187
310100,17687
310101,12909
310102,38633
310103,6611
310104,24722
310105,62483
310106,33794
310107,49238
310108,43000
310109,59019
310110,22521
310111,10049
310112,19556
310113,30391
310114,31669
310115,61390
310116,55922
310117,24715
310118,52816
310119,42270
310120,70306
310121,49433
310122,54777
310123,70359
310124,64622
310125,8288
310126,32341
310127,45381
310128,71090
310129,19713
310130,35010
310131,52458
310132,25491
310133,27539
310134,50441
310135,51053
310136,45723
310137,48091
310138,85292
310139,30595
310140,27269
310141,15067
310142,37374
310143,66971
310144,53963
310145,9409
310146,58612
310147,-23735
310148,55593
310149,-26846
310150,70089
310151,61746
310152,-12332
310153,44674
310154,19436
310155,75730
310156,62608
310157,58308
310158,58410
310159,-193
310160,68068
310161,10605
310162,53036
310163,72151
310164,62691
310165,62185
310166,43064
310167,25276
310168,77846
310169,66906
310170,65315
310171,23280
310172,11474
310173,-5741
310174,73772
310175,51346
310176,21424
310177,53196
310178,44056
310179,35085
310180,22982
310181,38715
310182,65410
310183,51028
310184,71666
310185,-13129
310186,46799
310187,60277
310188,43978
310189,43258
310190,49794
310191,52791
310192,82675
310193,51056
310194,16305
310195,33813
310196,49995
310197,59234
310198,43957
310199,31635
310200,77391
310201,50829
310202,41548
310203,54861
310204,33740
310205,63372
310206,20016
310207,60375
310208,69773
310209,69600
310210,63152
310211,77459
310212,37911
310213,64284
310214,58021
310215,-13325
310216,-5626
310217,47549
310218,17290
310219,47169
310220,61430
310221,71100
310222,42586
310223,8766
310224,51187
310225,48627
310226,29296
310227,54610
310228,27233
310229,57143
310230,49807
310231,86604
310232,7200
310233,28944
310234,13498
310235,52526
310236,28290
310237,25206
310238,44727
310239,43501
310240,19072
310241,50911
310242,60731
310243,62610
310244,28035
310245,47260
310246,23366
310247,56327
310248,1150
310249,48430
310250,69398
310251,76540
310252,68088
310253,8992
310254,46375
310255,25912
310256,31719
310257,96942
310258,37266
310259,54830
310260,39109
310261,72183
310262,46677
310263,82196
310264,14783
310265,53578
310266,48845
310267,32363
310268,59297
310269,63710
310270,55051
310271,19527
310272,70825
310273,61584
310274,82019
310275,64680
310276,69155
310277,55704
310278,27346
310279,42436
310280,55582
310281,24972
310282,16929
310283,58735
310284,53081
310285,65649
310286,13957
310287,50228
310288,42683
310289,57868
310290,57955
310291,68447
310292,22681
310293,11401
310294,22200
310295,80867
310296,90352
310297,110760
310298,42530
310299,1138
310300,82095
310301,59114
310302,35644
310303,64922
310304,64025
310305,57803
310306,63671
310307,58023
310308,54661
310309,72514
310310,15055
310311,-4909
310312,55800
310313,37323
310314,6196
310315,19028
310316,45214
310317,69328
310318,44186
310319,28466
310320,70745
310321,23898
310322,87781
310323,68588
310324,26116
310325,24442
310326,65069
310327,66724
310328,37584
310329,55677
310330,65812
310331,45760
310332,67297
310333,113699
310334,-5914
310335,27464
310336,29060
310337,-218
310338,21811
310339,45067
310340,102859
310341,104676
310342,6366
310343,70240
310344,52207
310345,23216
310346,21780
310347,15236
310348,60027
310349,71761
310350,21459
310351,8691
310352,26843
310353,25597
310354,73730
310355,82211
310356,73207
310357,36731
310358,32873
310359,70752
310360,15708
310361,51500
310362,64904
310363,-17469
310364,32840
310365,23511
310366,47473
310367,69299
310368,47981
310369,62393
310370,41353
310371,20220
310372,70235
310373,41880
310374,49882
310375,-3159
310376,13779
310377,34486
310378,40538
310379,29088
310380,60026
310381,54915
310382,69508
310383,111492
310384,50568
310385,73088
310386,54424
310387,55241
310388,-1575
310389,48941
310390,55972
310391,76503
310392,64050
310393,52024
310394,15112
310395,-4601
310396,22666
310397,26212
310398,-29233
310399,45596
310400,39212
310401,39899
310402,15994
310403,11536
310404,47498
310405,31660
310406,22727
310407,35585
310408,126860
310409,46627
310410,50793
310411,68983
310412,64157
310413,70247
310414,76434
310415,-7728
310416,-1168
310417,44742
310418,54498
310419,-3682
310420,54706
310421,-37185
310422,39832
310423,72890
310424,38309
310425,57995
310426,54233
310427,52880
310428,71830
310429,56484
310430,66314
310431,-1968
310432,27184
310433,63482
310434,37671
310435,45473
310436,59322
310437,22616
310438,58269
310439,59385
310440,11826
310441,-15600
310442,51240
310443,62990
310444,39621
310445,64977
310446,64786
310447,38505
310448,36654
310449,141207
310450,48737
310451,76153
310452,51477
310453,47823
310454,27068
310455,47883
310456,65228
310457,56748
310458,32877
310459,40714
310460,56214
310461,17402
310462,27016
310463,40931
310464,8303
310465,33080
310466,52612
310467,43538
310468,28834
310469,30416
310470,45200
310471,29889
310472,94066
310473,41730
310474,57561
310475,76860
310476,60589
310477,19867
310478,17277
310479,26937
310480,62285
310481,63611
310482,62638
310483,61584
310484,71321
310485,35085
310486,60363
310487,36030
310488,43084
310489,73164
310490,45174
310491,76844
310492,2546
310493,49736
310494,40288
310495,65626
310496,59099
310497,40713
310498,63153
310499,40305
310500,74141
310501,12601
310502,88078
310503,55187
310504,73852
310505,43337
310506,39173
310507,22696
310508,19017
310509,12917
310510,20407
310511,31832
310512,68581
310513,47549
310514,74731
310515,30254
310516,47639
310517,20821
310518,55224
310519,41405
310520,38904
310521,40335
310522,59629
310523,37183
310524,39791
310525,87023
310526,71654
310527,44148
310528,72602
310529,67388
310530,-9438
310531,66197
310532,65581
310533,43545
310534,43795
310535,67762
310536,56328
310537,26096
310538,38329
310539,75934
310540,45582
310541,51303
310542,48638
310543,70734
310544,75704
310545,78921
310546,43473
310547,32419
310548,42988
310549,55566
310550,24873
310551,84480
310552,66649
310553,70746
310554,-612
310555,36595
310556,65309
310557,10895
310558,73583
310559,54386
310560,58138
310561,38839
310562,47618
310563,59565
310564,103906
310565,25009
310566,55690
310567,59492
310568,48147
310569,21275
310570,69530
310571,-613
310572,65993
310573,7801
310574,16991
310575,50002
310576,45077
310577,61306
310578,45550
310579,-25702
310580,52997
310581,-1303
310582,46909
310583,39342
310584,46547
310585,28231
310586,17140
310587,33348
310588,7882
310589,29201
310590,88453
310591,57456
310592,7083
310593,18744
310594,14744
310595,75542
310596,49667
310597,73569
310598,70884
310599,133792
310600,66157
310601,21552
310602,60671
310603,70299
310604,10042
310605,62663
310606,55161
310607,36379
310608,54787
310609,74913
310610,-1983
310611,10819
310612,38815
310613,65775
310614,34379
310615,33001
310616,53140
310617,69688
310618,-3974
310619,26611
310620,32476
310621,11235
310622,66324
310623,49000
310624,10213
310625,69645
310626,21495
310627,35565
310628,37353
310629,58914
310630,41477
310631,47891
310632,39840
310633,71466
310634,42102
310635,19357
310636,32565
310637,58377
310638,49786
310639,68792
310640,-15480
310641,57839
310642,52319
310643,30683
310644,47098
310645,23653
310646,49620
310647,59828
310648,43865
310649,63284
310650,60977
310651,49984
310652,44914
310653,55091
310654,56869
310655,42398
310656,43126
310657,40011
310658,73878
310659,48795
310660,53552
310661,67670
310662,66782
310663,55442
310664,71494
310665,26567
310666,55835
310667,65156
310668,28726
310669,71400
310670,9870
310671,80989
310672,67777
310673,44354
310674,15755
310675,50092
310676,36774
310677,47892
310678,39392
310679,68337
310680,-1624
310681,77155
310682,42576
310683,69705
310684,35919
310685,32288
310686,51885
310687,31163
310688,42154
310689,-2325
310690,21461
310691,26570
310692,74948
310693,28745
310694,70307
310695,10313
310696,62328
310697,32666
310698,32883
310699,39782
310700,33003
310701,63674
310702,52589
310703,67464
310704,85756
310705,27605
310706,70171
310707,20113
310708,64018
310709,50474
310710,46744
310711,-1385
310712,64863
310713,43098
310714,-13909
310715,26422
310716,63758
310717,66557
310718,49440
310719,19460
310720,73134
310721,59107
310722,7043
310723,25863
310724,77156
310725,34698
310726,57592
310727,-5284
310728,63822
310729,74044
310730,32031
310731,-4242
310732,27465
310733,9399
310734,70588
310735,48509
310736,51840
310737,17951
310738,61681
310739,56909
310740,-5281
310741,44577
310742,68876
310743,5289
310744,23073
310745,67892
310746,7062
310747,54497
310748,-1917
310749,706
310750,61219
310751,36701
310752,53847
310753,98292
310754,83641
310755,28450
310756,13129
310757,47549
310758,55584
310759,58202
310760,66422
310761,34722
310762,65670
310763,73389
310764,52202
310765,33490
310766,42001
310767,61067
310768,-1882
310769,47333
310770,40437
310771,67500
310772,46401
310773,71485
310774,23965
310775,45713
310776,73578
310777,48847
310778,40332
310779,-1661
310780,24262
310781,15790
310782,16711
310783,65413
310784,30897
310785,32768
310786,64346
310787,42683
310788,-12548
310789,65734
310790,69742
310791,-9420
310792,34951
310793,75594
310794,7366
310795,6823
310796,60151
310797,61236
310798,25232
310799,22022
310800,38459
310801,54472
310802,78063
310803,4908
310804,27992
310805,29414
310806,25901
310807,38329
310808,70786
310809,-1014
310810,20027
310811,56110
310812,38134
310813,48115
310814,46609
310815,36948
310816,47546
310817,37814
310818,811
310819,22586
310820,40865
310821,46267
310822,-36221
310823,49084
310824,90505
310825,46283
310826,12692
310827,41644
310828,55201
310829,53296
310830,47154
310831,48834
310832,49921
310833,41466
310834,29224
310835,2603
310836,61853
310837,75625
310838,50995
310839,68356
310840,35691
310841,50674
310842,38451
310843,73780
310844,2664
310845,21922
310846,34728
310847,100990
310848,44589
310849,42582
310850,31778
310851,67800
310852,27479
310853,27266
310854,60713
310855,34710
310856,99882
310857,17805
310858,27850
310859,86826
310860,8522
310861,63380
310862,17459
310863,61660
310864,66130
310865,40163
310866,26103
310867,71359
310868,45088
310869,75458
310870,35404
310871,66083
310872,51434
310873,60433
310874,66569
310875,68805
310876,49101
310877,67077
310878,72016
310879,59346
310880,64384
310881,50331
310882,18605
310883,60703
310884,11146
310885,9550
310886,42075
310887,27967
310888,41692
310889,-9813
310890,85517
310891,55268
310892,39205
310893,39472
310894,71594
310895,40820
310896,38908
310897,82725
310898,47705
310899,22015
310900,51352
310901,31672
310902,67751
310903,9466
310904,17038
310905,75495
310906,69560
310907,66104
310908,58023
310909,52519
310910,43528
310911,43753
310912,16975
310913,17973
310914,34212
310915,27121
310916,65891
310917,76220
310918,74274
310919,50694
310920,55916
310921,49378
310922,40467
310923,66982
310924,44310
310925,76549
310926,101544
310927,87339
310928,65483
310929,93510
310930,78328
310931,36823
310932,49093
310933,61624
310934,26334
310935,-2005
310936,59370
310937,68740
310938,62135
310939,1937
310940,86329
310941,52520
310942,66882
310943,12688
310944,9976
310945,67114
310946,36166
310947,65327
310948,43738
310949,41010
310950,19199
310951,3599
310952,52666
310953,28686
310954,41001
310955,41489
310956,114797
310957,74033
310958,23655
310959,48633
310960,28147
310961,48601
310962,58275
310963,32713
310964,51776
310965,38816
310966,5586
310967,66244
310968,20714
310969,48714
310970,16917
310971,14454
310972,43529
310973,47521
310974,66574
310975,21853
310976,50527
310977,36040
310978,79768
310979,98470
310980,38054
310981,30795
310982,30748
310983,69044
310984,96432
310985,62821
310986,74696
310987,86026
310988,62843
310989,44658
310990,260
310991,59507
310992,81455
310993,21917
310994,46941
310995,77979
310996,-13245
310997,21089
310998,39806
310999,13299
311000,56928
311001,49194
311002,61243
311003,-10586
311004,82702
311005,69548
311006,67517
311007,29177
311008,24396
311009,68291
311010,-6363
311011,10094
311012,51521
311013,-10403
311014,36891
311015,23526
311016,-10885
311017,68811
311018,-3720
311019,69711
311020,-396
311021,69711
311022,33176
311023,27087
311024,45261
311025,61289
311026,65293
311027,57878
311028,71193
311029,29753
311030,45073
311031,35717
311032,26163
311033,52972
311034,48008
311035,14241
311036,8735
311037,3896
311038,55941
311039,45278
311040,57347
311041,59720
311042,44958
311043,55631
311044,50486
311045,67158
311046,65442
311047,87427
311048,27922
311049,47374
311050,11114
311051,72558
311052,-15930
311053,23431
311054,62557
311055,41753
311056,31570
311057,65986
311058,70746
311059,47063
311060,41577
311061,75789
311062,2318
311063,40647
311064,978
311065,75838
311066,66167
311067,49449
311068,73046
311069,26524
311070,65822
311071,22351
311072,68007
311073,69801
311074,84000
311075,31605
311076,70161
311077,39401
311078,50679
